call,node_depth,var,score,num_candidates,time
3537,9,t_x_197,0.345730583707959,101,120.460346
3538,10,t_x_89,0.3418552133182626,100,120.492673
3539,11,t_x_76,0.3397542609479636,39,120.537482
3540,12,t_x_83,0.3381592926679389,38,120.570684
3541,13,t_x_23,0.33750992239639216,37,120.602889
3542,14,t_x_159,0.3369646913562073,36,120.623715
3543,15,t_x_77,0.33679519038950717,35,120.645398
3544,16,t_x_80,0.33654528594539296,34,120.676611
3545,17,t_x_78,0.33629539686852905,33,120.697526
3546,18,t_x_85,0.3329427103660081,32,120.729446
3547,19,t_x_102,0.3327795616365271,31,120.760945
3548,20,t_x_86,0.33251677012533615,30,120.782722
3549,21,t_x_417,0.33220260282135483,29,120.813957
3550,22,t_x_133,0.3319127428670663,28,120.835146
3551,11,t_x_98,0.3410733321474508,99,120.871128
3552,12,t_x_76,0.3397542609479636,98,120.931398
3553,13,t_x_25,0.3388881960489056,36,120.977581
3554,14,t_x_83,0.3381592926679389,35,121.010473
3555,15,t_x_23,0.33750992239639216,34,121.042859
3556,16,t_x_77,0.33679519038950717,33,121.063718
3557,17,t_x_80,0.33654528594539296,32,121.095695
3558,18,t_x_78,0.33629539686852905,31,121.117960
3559,19,t_x_85,0.3329427103660081,30,121.149753
3560,20,t_x_86,0.33251677012533615,29,121.170502
3561,21,t_x_417,0.33220260282135483,28,121.191248
3562,13,t_x_25,0.3388881960489056,97,121.227237
3563,14,t_x_83,0.3381592926679389,96,121.284173
3564,15,t_x_77,0.33679519038950717,36,121.326189
3565,16,t_x_80,0.33654528594539296,35,121.359051
3566,17,t_x_78,0.33629539686852905,34,121.382261
3567,18,t_x_293,0.33349881435358497,33,121.414572
3568,19,t_x_85,0.3329427103660081,32,121.436730
3569,20,t_x_86,0.33251677012533615,31,121.468306
3570,21,t_x_75,0.3306908869598732,30,121.489357
3571,22,t_x_374,0.32811552122135923,29,121.510295
3572,23,t_x_79,0.3273105193088242,28,121.531714
3573,15,t_x_23,0.33750992239639216,95,121.566877
3574,16,t_x_159,0.3369646913562073,29,121.609553
3575,17,t_x_77,0.33679519038950717,28,121.630845
3576,16,t_x_159,0.3369646913562073,94,121.675870
3577,17,t_x_77,0.33679519038950717,93,121.731208
3578,18,t_x_80,0.33654528594539296,35,121.774970
3579,19,t_x_372,0.33630744661103745,34,121.808259
3580,20,t_x_78,0.33629539686852905,33,121.830088
3581,21,t_x_85,0.3329427103660081,32,121.862347
3582,22,t_x_86,0.33251677012533615,31,121.894336
3583,23,t_x_417,0.33220260282135483,30,121.915918
3584,24,t_x_75,0.3306908869598732,29,121.938125
3585,25,t_x_201,0.3291212094295495,28,121.959302
3586,18,t_x_21,0.33674725056917193,92,121.995398
3587,19,t_x_102,0.3327795616365271,28,122.039508
3588,19,t_x_80,0.33654528594539296,91,122.075306
3589,20,t_x_372,0.33630744661103745,34,122.117880
3590,21,t_x_78,0.33629539686852905,33,122.140089
3591,22,t_x_85,0.3329427103660081,32,122.172967
3592,23,t_x_102,0.3327795616365271,31,122.195634
3593,24,t_x_86,0.33251677012533615,30,122.217374
3594,25,t_x_264,0.3315550653762067,29,122.238916
3595,26,t_x_75,0.3306908869598732,28,122.260855
3596,20,t_x_372,0.33630744661103745,90,122.297534
3597,21,t_x_78,0.33629539686852905,89,122.350195
3598,22,t_x_293,0.33349881435358497,38,122.390024
3599,23,t_x_85,0.3329427103660081,37,122.412108
3600,24,t_x_86,0.33251677012533615,36,122.445050
3601,25,t_x_417,0.33220260282135483,35,122.466734
3602,26,t_x_133,0.3319127428670663,34,122.488632
3603,27,t_x_75,0.3306908869598732,33,122.510836
3604,28,t_x_411,0.32753300194262525,32,122.542677
3605,29,t_x_169,0.32737452520812826,31,122.564043
3606,30,t_x_79,0.3273105193088242,30,122.585586
3607,31,t_x_104,0.3270224657044486,29,122.606304
3608,32,t_x_132,0.3268587771808999,28,122.627595
3609,22,t_x_293,0.33349881435358497,88,122.663462
3610,23,t_x_85,0.3329427103660081,87,122.691955
3611,24,t_x_86,0.33251677012533615,33,122.732430
3612,25,t_x_133,0.3319127428670663,32,122.755447
3613,26,t_x_75,0.3306908869598732,31,122.777121
3614,27,t_x_129,0.3285813450795422,30,122.798183
3615,28,t_x_153,0.32837066835719786,29,122.819577
3616,29,t_x_176,0.32783752541092237,28,122.840944
3617,24,t_x_102,0.3327795616365271,86,122.876558
3618,25,t_x_86,0.33251677012533615,85,122.928577
3619,26,t_x_417,0.33220260282135483,84,122.981878
3620,27,t_x_133,0.3319127428670663,83,123.011425
3621,28,t_x_264,0.3315550653762067,82,123.063913
3622,29,t_x_75,0.3306908869598732,81,123.115091
3623,30,t_x_100,0.33060072836282683,31,123.154384
3624,31,t_x_411,0.32753300194262525,30,123.176471
3625,32,t_x_79,0.3273105193088242,29,123.197391
3626,33,t_x_18,0.3246724231025938,28,123.218091
3627,30,t_x_100,0.33060072836282683,80,123.253199
3628,31,t_x_201,0.3291212094295495,79,123.305169
3629,32,t_x_129,0.3285813450795422,78,123.333789
3630,33,t_x_153,0.32837066835719786,77,123.384422
3631,34,t_x_367,0.32833040353733933,76,123.434161
3632,35,t_x_374,0.32811552122135923,75,123.461097
3633,36,t_x_68,0.32792695399343874,74,123.488572
3634,37,t_x_176,0.32783752541092237,73,123.515651
3635,38,t_x_270,0.32783001401543077,72,123.563314
3636,39,t_x_411,0.32753300194262525,71,123.610767
3637,40,t_x_169,0.32737452520812826,70,123.637275
3638,41,t_x_79,0.3273105193088242,69,123.686119
3639,42,t_x_229,0.32710653484174335,68,123.731895
3640,43,t_x_104,0.3270224657044486,67,123.778871
3641,44,t_x_132,0.3268587771808999,66,123.824696
3642,45,t_x_341,0.32680349009166004,65,123.851020
3643,46,t_x_22,0.32643339157926643,64,123.877914
3644,47,t_x_171,0.32614527961942785,63,123.922776
3645,48,t_x_166,0.32545563514268605,62,123.967919
3646,49,t_x_301,0.32545457191610666,61,123.993611
3647,50,t_x_31,0.32473594029234726,60,124.037551
3648,51,t_x_18,0.3246724231025938,59,124.064170
3649,52,t_x_286,0.32463937627479783,58,124.107229
3650,53,t_x_131,0.32326796846853334,57,124.134525
3651,54,t_x_36,0.32315741763196254,56,124.159606
3652,55,t_x_304,0.3231550820374737,55,124.185239
3653,56,t_x_415,0.32298385976283783,54,124.210212
3654,57,t_x_241,0.3213790574644039,53,124.240695
3655,58,t_x_95,0.32077476127869986,52,124.270594
3656,59,t_x_269,0.3207389474023821,51,124.300589
3657,60,t_x_409,0.32060591343907036,50,124.330805
3658,61,t_x_92,0.3201060406698506,49,124.359957
3659,62,t_x_161,0.31993337202310457,48,124.388540
3660,63,t_x_158,0.3198822175572763,47,124.413925
3661,64,t_x_90,0.31975708337557535,46,124.437525
3662,65,t_x_39,0.3197549282209896,45,124.461517
3663,66,t_x_29,0.31970262399898997,44,124.485860
3664,67,t_x_93,0.31969098511900007,43,124.509860
3665,68,t_x_312,0.31948945754507085,42,124.533417
3666,69,t_x_252,0.31946986491772833,41,124.556968
3667,70,t_x_242,0.3193170507532921,40,124.580459
3668,71,t_x_32,0.31928257804655796,39,124.603890
3669,72,t_x_244,0.31920743172188837,38,124.627439
3670,73,t_x_329,0.3191806753137926,37,124.650480
3671,74,t_x_246,0.3190836364520209,36,124.673858
3672,75,t_x_121,0.31900809173540023,35,124.696605
3673,76,t_x_120,0.31880171171540855,34,124.719251
3674,77,t_x_406,0.3187332588205406,33,124.741590
3675,78,t_x_263,0.318706573347225,32,124.763644
3676,79,t_x_127,0.31864984704845123,31,124.785901
3677,80,t_x_30,0.3183566377299701,30,124.808093
3678,5,t_x_84,0.37220052237281115,106,124.854500
3679,6,t_x_82,0.3697496709659753,44,124.899505
3680,7,t_x_88,0.36565753033657356,43,124.935293
3681,8,t_x_89,0.3418552133182626,42,124.970524
3682,9,t_x_76,0.3397542609479636,41,125.004211
3683,10,t_x_83,0.3381592926679389,40,125.038231
3684,11,t_x_26,0.33710634432496456,39,125.074156
3685,12,t_x_77,0.33679519038950717,38,125.109887
3686,13,t_x_21,0.33674725056917193,37,125.143055
3687,14,t_x_80,0.33654528594539296,36,125.190234
3688,15,t_x_372,0.33630744661103745,35,125.222572
3689,16,t_x_78,0.33629539686852905,34,125.244873
3690,17,t_x_407,0.3335813800840952,33,125.277022
3691,18,t_x_85,0.3329427103660081,32,125.298642
3692,19,t_x_86,0.33251677012533615,31,125.321429
3693,20,t_x_417,0.33220260282135483,30,125.342397
3694,21,t_x_75,0.3306908869598732,29,125.364031
3695,22,t_x_367,0.32833040353733933,28,125.385012
3696,6,t_x_82,0.3697496709659753,105,125.422144
3697,7,t_x_334,0.3669507080339,47,125.465936
3698,8,t_x_88,0.36565753033657356,46,125.488026
3699,9,t_x_413,0.3576240767639526,45,125.524024
3700,10,t_x_89,0.3418552133182626,44,125.546127
3701,11,t_x_98,0.3410733321474508,43,125.581603
3702,12,t_x_76,0.3397542609479636,42,125.603596
3703,13,t_x_83,0.3381592926679389,41,125.637846
3704,14,t_x_23,0.33750992239639216,40,125.671733
3705,15,t_x_77,0.33679519038950717,39,125.704810
3706,16,t_x_80,0.33654528594539296,38,125.737655
3707,17,t_x_330,0.3364988573519652,37,125.778343
3708,18,t_x_78,0.33629539686852905,36,125.805200
3709,19,t_x_85,0.3329427103660081,35,125.838246
3710,20,t_x_102,0.3327795616365271,34,125.870568
3711,21,t_x_86,0.33251677012533615,33,125.892627
3712,22,t_x_417,0.33220260282135483,32,125.924458
3713,23,t_x_133,0.3319127428670663,31,125.945652
3714,24,t_x_75,0.3306908869598732,30,125.967041
3715,25,t_x_122,0.3281171678472218,29,125.997566
3716,26,t_x_79,0.3273105193088242,28,126.018808
3717,40,t_x_80,0.33654528594539296,410,126.086508
3718,41,t_x_372,0.33630744661103745,97,126.248745
3719,42,t_x_78,0.33629539686852905,96,126.307451
3720,43,t_x_64,0.33373433301465677,37,126.350850
3721,44,t_x_407,0.3335813800840952,36,126.373183
3722,45,t_x_85,0.3329427103660081,35,126.395288
3723,46,t_x_86,0.33251677012533615,34,126.427621
3724,47,t_x_333,0.3316796543199385,33,126.453422
3725,48,t_x_75,0.3306908869598732,32,126.475326
3726,49,t_x_79,0.3273105193088242,31,126.507210
3727,50,t_x_15,0.3268669079888928,30,126.528130
3728,51,t_x_237,0.32638683091703363,29,126.549186
3729,52,t_x_245,0.32478719540614975,28,126.571182
3730,7,t_x_334,0.3669507080339,104,126.617823
3731,8,t_x_88,0.36565753033657356,103,126.678093
3732,9,t_x_89,0.3418552133182626,48,126.721757
3733,10,t_x_76,0.3397542609479636,47,126.761767
3734,11,t_x_83,0.3381592926679389,46,126.799260
3735,12,t_x_26,0.33710634432496456,45,126.836007
3736,13,t_x_77,0.33679519038950717,44,126.871587
3737,14,t_x_21,0.33674725056917193,43,126.905323
3738,15,t_x_80,0.33654528594539296,42,126.939348
3739,16,t_x_78,0.33629539686852905,41,126.972911
3740,17,t_x_85,0.3329427103660081,40,127.007175
3741,18,t_x_86,0.33251677012533615,39,127.041781
3742,19,t_x_75,0.3306908869598732,38,127.075154
3743,20,t_x_367,0.32833040353733933,37,127.097014
3744,21,t_x_122,0.3281171678472218,36,127.119601
3745,22,t_x_400,0.3277550551348225,35,127.141380
3746,23,t_x_236,0.3274205406343998,34,127.164180
3747,24,t_x_79,0.3273105193088242,33,127.186640
3748,25,t_x_19,0.32721141007081767,32,127.218148
3749,26,t_x_15,0.3268669079888928,31,127.239112
3750,27,t_x_22,0.32643339157926643,30,127.260211
3751,28,t_x_237,0.32638683091703363,29,127.281620
3752,29,t_x_16,0.3238783027854283,28,127.303009
3753,9,t_x_413,0.3576240767639526,102,127.339598
3754,10,t_x_89,0.3418552133182626,101,127.396707
3755,11,t_x_76,0.3397542609479636,42,127.446311
3756,12,t_x_83,0.3381592926679389,41,127.480067
3757,13,t_x_23,0.33750992239639216,40,127.514189
3758,14,t_x_77,0.33679519038950717,39,127.547758
3759,15,t_x_80,0.33654528594539296,38,127.581762
3760,16,t_x_330,0.3364988573519652,37,127.605151
3761,17,t_x_78,0.33629539686852905,36,127.626961
3762,18,t_x_407,0.3335813800840952,35,127.659137
3763,19,t_x_85,0.3329427103660081,34,127.680882
3764,20,t_x_102,0.3327795616365271,33,127.713303
3765,21,t_x_86,0.33251677012533615,32,127.735328
3766,22,t_x_417,0.33220260282135483,31,127.767016
3767,23,t_x_133,0.3319127428670663,30,127.797360
3768,24,t_x_75,0.3306908869598732,29,127.822639
3769,25,t_x_367,0.32833040353733933,28,127.843484
3770,11,t_x_98,0.3410733321474508,100,127.880966
3771,12,t_x_76,0.3397542609479636,99,127.939264
3772,13,t_x_83,0.3381592926679389,41,127.982692
3773,14,t_x_170,0.33769692936302953,40,128.016988
3774,15,t_x_23,0.33750992239639216,39,128.038502
3775,16,t_x_77,0.33679519038950717,38,128.070969
3776,17,t_x_80,0.33654528594539296,37,128.103938
3777,18,t_x_78,0.33629539686852905,36,128.136914
3778,19,t_x_85,0.3329427103660081,35,128.168374
3779,20,t_x_86,0.33251677012533615,34,128.200732
3780,21,t_x_417,0.33220260282135483,33,128.232518
3781,22,t_x_75,0.3306908869598732,32,128.253919
3782,23,t_x_100,0.33060072836282683,31,128.284805
3783,24,t_x_153,0.32837066835719786,30,128.305797
3784,25,t_x_367,0.32833040353733933,29,128.326574
3785,26,t_x_79,0.3273105193088242,28,128.347522
3786,13,t_x_83,0.3381592926679389,98,128.392179
3787,14,t_x_26,0.33710634432496456,35,128.434941
3788,15,t_x_77,0.33679519038950717,34,128.467476
3789,16,t_x_80,0.33654528594539296,33,128.490514
3790,17,t_x_330,0.3364988573519652,32,128.511911
3791,18,t_x_78,0.33629539686852905,31,128.533996
3792,19,t_x_85,0.3329427103660081,30,128.555284
3793,20,t_x_86,0.33251677012533615,29,128.576763
3794,21,t_x_75,0.3306908869598732,28,128.608256
3795,14,t_x_170,0.33769692936302953,97,128.645074
3796,15,t_x_200,0.3375840595031447,96,128.705062
3797,16,t_x_23,0.33750992239639216,95,128.735096
3798,17,t_x_26,0.33710634432496456,33,128.778927
3799,18,t_x_77,0.33679519038950717,32,128.810406
3800,19,t_x_21,0.33674725056917193,31,128.842409
3801,20,t_x_372,0.33630744661103745,30,128.873493
3802,21,t_x_78,0.33629539686852905,29,128.894907
3803,22,t_x_85,0.3329427103660081,28,128.925824
3804,17,t_x_26,0.33710634432496456,94,128.961723
3805,18,t_x_77,0.33679519038950717,39,129.005718
3806,19,t_x_21,0.33674725056917193,38,129.040856
3807,20,t_x_80,0.33654528594539296,37,129.073659
3808,21,t_x_78,0.33629539686852905,36,129.107115
3809,22,t_x_407,0.3335813800840952,35,129.144512
3810,23,t_x_85,0.3329427103660081,34,129.166300
3811,24,t_x_86,0.33251677012533615,33,129.199252
3812,25,t_x_75,0.3306908869598732,32,129.231509
3813,26,t_x_153,0.32837066835719786,31,129.263022
3814,27,t_x_367,0.32833040353733933,30,129.284970
3815,28,t_x_19,0.32721141007081767,29,129.306884
3816,29,t_x_15,0.3268669079888928,28,129.329806
3817,18,t_x_77,0.33679519038950717,93,129.365742
3818,19,t_x_80,0.33654528594539296,37,129.406964
3819,20,t_x_372,0.33630744661103745,36,129.440552
3820,21,t_x_78,0.33629539686852905,35,129.462695
3821,22,t_x_85,0.3329427103660081,34,129.494565
3822,23,t_x_86,0.33251677012533615,33,129.527017
3823,24,t_x_417,0.33220260282135483,32,129.558786
3824,25,t_x_75,0.3306908869598732,31,129.581003
3825,26,t_x_367,0.32833040353733933,30,129.601611
3826,27,t_x_79,0.3273105193088242,29,129.623083
3827,28,t_x_19,0.32721141007081767,28,129.653253
3828,19,t_x_21,0.33674725056917193,92,129.688878
3829,20,t_x_102,0.3327795616365271,29,129.733610
3830,21,t_x_75,0.3306908869598732,28,129.755397
3831,20,t_x_80,0.33654528594539296,91,129.790637
3832,21,t_x_372,0.33630744661103745,36,129.834254
3833,22,t_x_78,0.33629539686852905,35,129.856343
3834,23,t_x_407,0.3335813800840952,34,129.888376
3835,24,t_x_85,0.3329427103660081,33,129.909962
3836,25,t_x_102,0.3327795616365271,32,129.942440
3837,26,t_x_86,0.33251677012533615,31,129.963539
3838,27,t_x_75,0.3306908869598732,30,129.995219
3839,28,t_x_153,0.32837066835719786,29,130.026704
3840,29,t_x_122,0.3281171678472218,28,130.047380
3841,21,t_x_330,0.3364988573519652,90,130.083276
3842,22,t_x_372,0.33630744661103745,89,130.112260
3843,23,t_x_78,0.33629539686852905,88,130.168074
3844,24,t_x_407,0.3335813800840952,38,130.209998
3845,25,t_x_85,0.3329427103660081,37,130.232378
3846,26,t_x_86,0.33251677012533615,36,130.265631
3847,27,t_x_417,0.33220260282135483,35,130.298641
3848,28,t_x_133,0.3319127428670663,34,130.320572
3849,29,t_x_75,0.3306908869598732,33,130.342003
3850,30,t_x_79,0.3273105193088242,32,130.372844
3851,31,t_x_19,0.32721141007081767,31,130.404291
3852,32,t_x_104,0.3270224657044486,30,130.425039
3853,33,t_x_15,0.3268669079888928,29,130.446204
3854,34,t_x_132,0.3268587771808999,28,130.466791
3855,24,t_x_407,0.3335813800840952,87,130.503206
3856,25,t_x_85,0.3329427103660081,86,130.531239
3857,26,t_x_86,0.33251677012533615,35,130.572294
3858,27,t_x_133,0.3319127428670663,34,130.604949
3859,28,t_x_75,0.3306908869598732,33,130.626285
3860,29,t_x_153,0.32837066835719786,32,130.646802
3861,30,t_x_122,0.3281171678472218,31,130.667624
3862,31,t_x_79,0.3273105193088242,30,130.688313
3863,32,t_x_19,0.32721141007081767,29,130.718849
3864,33,t_x_15,0.3268669079888928,28,130.739171
3865,26,t_x_102,0.3327795616365271,85,130.773687
3866,27,t_x_86,0.33251677012533615,84,130.827601
3867,28,t_x_75,0.3306908869598732,35,130.868884
3868,29,t_x_122,0.3281171678472218,34,130.901111
3869,30,t_x_79,0.3273105193088242,33,130.922513
3870,31,t_x_19,0.32721141007081767,32,130.945548
3871,32,t_x_132,0.3268587771808999,31,130.966794
3872,33,t_x_22,0.32643339157926643,30,130.988767
3873,34,t_x_226,0.3256741836549671,29,131.010089
3874,35,t_x_292,0.3244666037562576,28,131.031489
3875,28,t_x_417,0.33220260282135483,83,131.067263
3876,29,t_x_133,0.3319127428670663,82,131.098215
3877,30,t_x_75,0.3306908869598732,81,131.150775
3878,31,t_x_100,0.33060072836282683,30,131.192191
3879,32,t_x_122,0.3281171678472218,29,131.213770
3880,33,t_x_79,0.3273105193088242,28,131.235246
3881,31,t_x_100,0.33060072836282683,80,131.279679
3882,32,t_x_153,0.32837066835719786,79,131.307719
3883,33,t_x_367,0.32833040353733933,78,131.359143
3884,34,t_x_122,0.3281171678472218,77,131.386931
3885,35,t_x_400,0.3277550551348225,76,131.438519
3886,36,t_x_236,0.3274205406343998,75,131.466239
3887,37,t_x_79,0.3273105193088242,74,131.494313
3888,38,t_x_19,0.32721141007081767,34,131.530456
3889,39,t_x_104,0.3270224657044486,33,131.552164
3890,40,t_x_15,0.3268669079888928,32,131.574141
3891,41,t_x_22,0.32643339157926643,31,131.595548
3892,42,t_x_226,0.3256741836549671,30,131.616945
3893,43,t_x_366,0.32490447930058935,29,131.638732
3894,44,t_x_292,0.3244666037562576,28,131.660239
3895,38,t_x_19,0.32721141007081767,73,131.694566
3896,39,t_x_104,0.3270224657044486,72,131.742565
3897,40,t_x_15,0.3268669079888928,71,131.769584
3898,41,t_x_132,0.3268587771808999,70,131.830052
3899,42,t_x_22,0.32643339157926643,69,131.857385
3900,43,t_x_237,0.32638683091703363,68,131.884205
3901,44,t_x_369,0.3257086592576262,67,131.911453
3902,45,t_x_226,0.3256741836549671,66,131.938293
3903,46,t_x_366,0.32490447930058935,65,131.965455
3904,47,t_x_292,0.3244666037562576,64,131.992015
3905,48,t_x_41,0.32432807218660503,63,132.018375
3906,49,t_x_253,0.3240743066028985,62,132.045064
3907,50,t_x_16,0.3238783027854283,61,132.071394
3908,51,t_x_74,0.323802536529808,60,132.099767
3909,52,t_x_328,0.3235503395467524,59,132.125435
3910,53,t_x_151,0.32337424325993264,58,132.151897
3911,54,t_x_131,0.32326796846853334,57,132.177626
3912,55,t_x_304,0.3231550820374737,56,132.203559
3913,56,t_x_419,0.323059624125218,55,132.246743
3914,57,t_x_338,0.32264023726710334,54,132.272609
3915,58,t_x_27,0.3226116951650698,53,132.297601
3916,59,t_x_241,0.3213790574644039,52,132.321891
3917,60,t_x_91,0.32105979179969935,51,132.346604
3918,61,t_x_269,0.3207389474023821,50,132.371412
3919,62,t_x_61,0.3206324300073691,49,132.396364
3920,63,t_x_162,0.32046107090717313,48,132.420388
3921,64,t_x_231,0.32026074926974174,47,132.444682
3922,65,t_x_128,0.3201485176076543,46,132.469076
3923,66,t_x_28,0.31963977817813943,45,132.493479
3924,67,t_x_370,0.3195182550040618,44,132.517303
3925,68,t_x_252,0.31946986491772833,43,132.541653
3926,69,t_x_32,0.31928257804655796,42,132.566018
3927,70,t_x_329,0.3191806753137926,41,132.589318
3928,71,t_x_250,0.31910493517402994,40,132.612809
3929,72,t_x_414,0.31898229808373346,39,132.636155
3930,73,t_x_321,0.3189184288017534,38,132.659085
3931,74,t_x_120,0.31880171171540855,37,132.682611
3932,75,t_x_247,0.3185092782668806,36,132.705382
3933,76,t_x_30,0.3183566377299701,35,132.728251
3934,77,t_x_315,0.3183061176182019,34,132.750823
3935,78,t_x_40,0.3182723724320793,33,132.773618
3936,79,t_x_391,0.31818185738335797,32,132.796166
